Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE,Absolute score
GSM4770137,0,0.17169986498533,0,0.1583499175188,0,0,0,0.10019607488349,0.014592825409527,0,0,0.091981543550871,0.07972248646771,0.043537522688761,0,0,0,0.011936800643958,0,0.032529135501604,0,0,0.29545382834996,0.06186173398472676,1.0934272386322919,0.7058485854561118
GSM4770138,0,0.069968674489192,0.036966174276162,0.15015785435357,0.025394757642315,0,0,0,0.075010704336323,0,0,0.077962993856811,0.094369854948343,0.045092353175949,0,0,0,0.02361292449754,0,0.02712971548839,0,0,0.37433399293541,0.040379909321913,1.0931625216182919,0.7270638472847909
GSM4770139,0,0.084551865048687,0.064297599093599,0.23821835292301,0.0007,0,0,0.017829281860872,0.090824169045315,0,0,0.08360918339636,0.10633497000797,0.068818777937863,0,0,0,0.037085032705464,0,0.020785165927079,0,0,0.18692905434878,0.09940264025069842,1.0642203747884067,0.7046389532883048
GSM4770140,0,0.04197189938137,0.029812466152656,0.1588271374981,0.051154537159561,0,0,0.037279543021387,0.051046543330141,0,0.013955236763312,0.063713920019919,0.04281311454671,0.065539646748549,0,0,0,0.021985520958013,0.055023159728622,0,0,0,0.36687727469166,0.036071690305374014,1.0953936658039907,0.7903738612180932
GSM4770141,0.030521767658827,0.014986352879304,0,0.14831035127998,0,0,0,0.042510827464647,0.062924081189336,0,0.020307855449463,0.057516075229978,0.07863019782522,0.050358329931364,0,0,0,0.04511726917068,0.035160147681903,0,0,0,0.4136567442393,0.02800423624520992,1.100433932481385,0.7257412120804504
GSM4770142,0,0.1059097621786,0.070037921193907,0.20460562068925,0.060993493962617,0,0,0.021042162706563,0.057254128591304,0,0,0.087354295499679,0.10194196025804,0.0653196322647,0,0,0,0.012802367514318,0,0,0,0,0.21273865514102,0.0870268800186825,1.0723705534687276,0.7586236529939172
GSM4770143,0,0.042076305138603,0.059179269440676,0.11972669378628,0,0,0,0.037425645783665,0.050798571589442,0,0,0.069487863208721,0.040215423250424,0.070580691279749,0,0,0,0.019574835192318,0.035013587549783,0,0,0,0.45592111378034,0.02050504535092204,1.0894297096404606,0.6814096444348956
GSM4770144,0.0082112128696695,0.054275301908565,0.052585091603999,0.2163107965108,0,0,0,0.087844123317911,0,0,0.046328362835864,0,0.071248374845381,0.083915650731894,0.02808658261389,0,0,0,0.041147911319219,0,0.0089754779337924,0,0.30107111350902,0.06369626293781318,1.068887420141629,0.6778705285827891
GSM4770145,0,0.17510308232544,0,0.19559039461244,0,0,0,0.044854078018595,0.03636594640174,0,0,0.090294857665112,0.041492049889195,0,0,0,0,0.016329439492477,0.023125773011813,0,0,0,0.37684437858319,0.04006730678319812,1.1280088340084933,0.7209762607026734
GSM4770146,0.031752901930451,0,0.067339656309283,0.16050838277974,0.018991729529228,0,0,0.0013918686353009,0.062321068985847,0,0.050297118681029,0.048837935652675,0.096717545995919,0.046989476718004,0,0,0,0.01923380144531,0,0.018578399875592,0,0,0.37704011346162,0.041826613649078574,1.0934368145255462,0.7038532564317271
GSM4770147,0,0.032960903325932,0.093270946969358,0.12219625783863,0,0,0,0,0.079316452834973,0,0,0.068920114019988,0.10110918634281,0.077288781304797,0,0,0,0.022640988728277,0.011815130517644,0,0,0,0.39048123811759,0.03865972664594655,1.0736194876291942,0.691497529601133
GSM4770148,0.01772962182836,0.096205064075048,0,0.23439358109739,0,0.052996322634643,0,0.070610067813615,0,0,0,0.13331848834083,0.13287410263396,0.024131967339303,0,0.014998456504845,0,0.045727245894401,0,0.071664225201108,0,0,0.1053508566365,0.1401292196383206,1.06306340492285,0.7388119846161626
GSM4770149,0,0.014086235321742,0.078588675046612,0.11668677088114,0,0.060981894518143,0,0.019246528901864,0.056055809158859,0,0,0.10101509662607,0.066782234026674,0.076981098419456,0.018649728574485,0,0,0,0.04586102263301,0,0,0,0.34506490589195,0.04641772369935122,1.0851863929668308,0.734528133959774
GSM4770150,0,0.069051760551857,0,0.024007018588651,0,0.10120497901572,0,0.062049104776999,0.026939345341998,0,0,0.097648851811286,0.043090478643105,0.090431576091246,0,0,0,0.012206636213459,0.081407816612288,0,0.011347503206609,0,0.38061492914679,0.03555237567007081,1.086948553232878,0.7485705650883694
GSM4770151,0,0,0.19511165308578,0.15702052298975,0,0,0,0,0.049384326160289,0,0.012792365602891,0.045978205407799,0.086678778338904,0.055441913532266,0,0,0,0.0055203744493175,0,0.0058263777156994,0,0,0.3862454827173,0.038772473451967326,1.066411992522111,0.7023499530155138
GSM4770152,0.0022521897654041,0.0011627376207135,0.17538096378839,0.12782505249754,0.010759316852599,0,0,0.024198105374217,0.038840923164306,0,0.028820192966681,0.056278868182616,0.044708495292496,0.053826010186853,0,0,0,0.049061526066597,0.032447624269947,0,0,0,0.35443799397164,0.04602716204325914,1.0622063269208053,0.7139762403219407
GSM4770153,0.01109338233871,0.024505462037558,0.15204631573914,0.17275045987916,0.041796636631988,0,0,0,0.044137798086551,0,0.0061090030189157,0.051689704704909,0.10551916282064,0.055775075389863,0,0,0,0.022710227959295,0.02584623227428,0,0,0,0.28602053911899,0.061076969923994,1.0569516832262837,0.7488757238346314
GSM4770154,0.028071580766677,0.012699097686517,0.11851095868801,0.2364600873475,0,0,0,0.03677838117597,0.014902913615758,0,0,0.071109447507427,0.022023784095565,0.040395792140116,0,0.002603900808804,0,0,0.076959614608587,0,0.011161016480164,0,0.32832342507891,0.05189619222771913,1.084177315236029,0.7139762403219407
GSM4770155,0,0.041119331635421,0.075165124397823,0.17551274299133,0,0,0,0,0.097163556991846,0,0,0.07762645401674,0.12713135109223,0.074551915064792,0,0,0,0.015389305767165,0,0,0,0,0.31634021804265,0.05792657174624656,1.079988220738468,0.7088583610060675
GSM4770156,0,0.057799475219447,0.11257884648341,0.22225104465545,0,0.016291716793533,0,0,0.062433330068202,0,0,0.10811105563591,0.15478631449133,0.052427324731389,0,0,0,0.0065867060230359,0.012200955367166,0,0,0,0.19453323053112,0.09782609063524633,1.0657758497869438,0.6997461753377164
GSM4770157,0,0.060941858107197,0.085923818414615,0.10892940180353,0,0,0,0.085606570146833,0.050726605221002,0,0,0.05867912302971,0.080972986483102,0.11342111380207,0,0,0,0.0066521238008886,0.020243062693289,0,0,0,0.32790333649776,0.053341109486882865,1.0643164567847652,0.7071393398580273
GSM4770158,0.016771864714679,0.0072347315192798,0.094462036545781,0.25313721380099,0,0,0,0.052179339734725,0.087761009185714,0,0,0.12218671583951,0.087376343096702,0.039682400618165,0,0.011969249510984,0,0.030835969182436,0.047008734406444,0,0,0,0.14939439184458,0.10896526948544288,1.0692668184260476,0.7572609954620231
GSM4770159,0.017455992537463,0.057117492129842,0.041745982397883,0.15531519569405,0,0,0,0.087444099108968,0.0098402132038295,0,0,0.12188975130506,0,0.066325746522697,0,0,0,0.052012795890058,0.065316158963559,0,0,0,0.32553657224659,0.04997768404143587,1.1010574897333711,0.7500102343702006
GSM4770160,0,0.07326576954287,0.093612027228115,0.24992388655724,0.030286223474822,0,0,0,0.12961616308875,0,0,0.11159970241099,0.10498534993028,0.064518997483063,0,0,0,0.004706158307071,0,0.0006,0,0,0.13684178886491,0.1183591545904493,1.0672305823509356,0.7380019768851678
GSM4770161,0,0.06466902710087,0,0.1490156615178,0,0,0,0.046756600798946,0.074280848809241,0,0,0.077773163179819,0.05182455209991,0.067412833047114,0,0,0,0.030306214143685,0.061972497637633,0,0,0,0.37598860166498,0.04289446544119801,1.091592033921153,0.697055139810417
GSM4770162,0,0.053380508879141,0.051998673147034,0.17571692344414,0,0,0,0.043434799858435,0.058204600614455,0,0.0046763896409891,0.057837890168385,0.060320283155144,0.047061179734537,0,0,0,0.020584335131084,0.0017587642990999,0.0071143944395191,0,0,0.41791125748804,0.028143477393337033,1.1015167694180206,0.7103547783457267
GSM4770163,0.017470899714036,0.06179051765165,0.03003151082692,0.20864158398004,0,0,0,0,0.096102116525499,0,0.021528785704613,0.06336429065265,0.095999478620302,0.0023296060118074,0,0,0,0.076741468879823,0,0,0,0,0.32599974143266,0.05460483416855468,1.100527931197044,0.702945612489802
GSM4770164,0,0.15389897563987,0,0.16383341117103,0.0510392612185,0,0,0.0020086236836835,0.15767939762237,0,0,0.12093134659762,0.061865047728842,0.042589825479514,0,0,0,0.064364439332694,0.0021352332173159,0,0,0,0.17965443830855,0.09867158996271645,1.085003329500194,0.7579960980808124
GSM4770165,0.034348705588424,0,0.087085022302508,0.22171622161152,0,0,0,0,0.085266984719219,0,0,0.10680120086681,0.12461913221934,0.078333784758342,0,0,0,0.018780248468815,0.01589917120158,0,0,0,0.22714952826345,0.08495355851104874,1.0750068530642778,0.7247083088324234
GSM4770166,0,0.08683226259491,0.019685218344508,0.18820236574786,0,0,0,0.040439385233242,0.095082575365348,0,0.0034756790510114,0.041571630486477,0.020424249748533,0.0409335080178,0,0,0,0.014240985502836,0.057745917848034,0,0,0,0.39136622205944,0.03646061505617002,1.0998845521720115,0.7091490964152454
GSM4770167,0,0.088684024582014,0.08804485374121,0.22189267280087,0,0,0,0.036389348273088,0.065632862788665,0,0.018816369157336,0.057131863001489,0.10054208191932,0.075598037168035,0,0,0,0.045913855910054,0,0,0,0,0.20135403065792,0.08994880353640358,1.0600822816507474,0.7615443585243651
GSM4770168,0,0.12190371151869,0,0.262204832264,0,0,0,0.029846138191472,0.02514342269142,0,0.012899677094889,0.064512806687964,0.027689111750946,0.089387002182317,0.005975547337531,0,0,0,0.089714735616964,0,0,0,0.2707230146638,0.06906477704409908,1.0892482252754785,0.7381045687241196
GSM4770169,0,0.11060819235311,0,0.18839312948416,0,0,0,0.067794244496143,0.05593795729385,0,0.014789891722297,0.030991131295997,0.03844821860315,0.082394445753732,0,0,0,0.04464488589894,0.02912692468508,0,0,0,0.33687097841354,0.0489087443920427,1.0859094146454726,0.7244063620234141
GSM4770170,0.056445953348303,0,0.039801769121476,0.16298699673269,0,0,0,0.054834517427579,0.015790809161552,0,0,0.062094948786973,0.0091274391986154,0.057574304531317,0,0,0,0.014160113045208,0.039499132818193,0,0.0046044195881221,0,0.48307959623997,0.007618780395755101,1.1149921231819961,0.7019542690396099
GSM4770171,0.014977257115403,0.0006,0.046925834358657,0.16396944897152,0,0,0,0.050614245705082,0.0061650157779623,0,0,0.058928790711946,0.0077434924414682,0.060099402882563,0,0,0,0.012884873106734,0.030506615302512,0,0,0,0.54660488010926,-0.0038,1.1309831548945963,0.6245947259188181
GSM4770172,0,0.038719452738559,0.006136983354423,0.17872220641254,0,0.0078076094787419,0,0,0.051303595636501,0,0,0.081528855025658,0.068360158447634,0.053753613346491,0,0,0,0.024718787709698,0.042396650745382,0,0,0,0.44655208710438,0.021660354959414124,1.1176502823765573,0.7002499368297377
GSM4770173,0,0.065306135309922,0.02918627553741,0.23687662582531,0.026347134518824,0.002045053471445,0,0,0.0001,0,0,0.1538061175533,0.12987381251906,0.066317746626859,0,0,0,0.027085769026096,0.056579066461581,0,0,0,0.20649136621978,0.0913324777659359,1.0905737389570032,0.7301353232259309
GSM4770174,0.0035375705630736,0.034244742468217,0.12493868515943,0.2465818606355,0,0,0,0.019140535044524,0.069868481736489,0,0.01306769544757,0.04674915958561,0.055140609525746,0.039650947560574,0,0,0,0.053977802084072,0.02160305364773,0,0,0,0.27149885654147,0.0660901874640554,1.072847052205754,0.7539951509172679
GSM4770175,0,0.076191800528422,0,0.13100267925137,0,0,0,0.041849600637523,0.059482886985179,0,0,0.059493242037055,0.072273796208495,0.02556299984672,0,0,0,0.051211657474274,0.0093405330107613,0,0,0,0.4735908040202,0.014012306821084718,1.1090657428532418,0.6758087117377123
GSM4770176,0,0.077976578423051,0.010713246031843,0.1641570135143,0,0,0,0,0.035601345841447,0,0.014604717562485,0.041766004501409,0.081747218794708,0.054694914536369,0,0,0,0.01829264473543,0.0091889108091485,0,0,0,0.49125740524981,0.007984885659607565,1.1102353558785154,0.6772776418452839
GSM4770177,0,0.099538056700668,0.043454519604253,0,0,0.1086691428151,0,0.064401474712866,0.059933339834269,0,0,0.10902499515585,0.059872549208732,0.070652368089927,0,0,0,0.050774736629749,0.068558970574892,0,0,0,0.2651198466737,0.06754181730513889,1.0617429361470547,0.7622667435133987
GSM4770178,0.017305544426637,0.063718350265998,0,0.13976205956095,0,0,0,0.029901837053173,0.081550093580164,0,0,0.044014627828847,0.027409403664102,0.09542979985349,0.0051507028443841,0,0,0.0038716888014423,0.045776131497101,0,0,0,0.44610976062371,0.020523567497306702,1.0983020135098418,0.7089540615333647
GSM4770179,0.01118323180226,0,0.1139854130844,0.18224947446768,0,0.05612550785564,0,0,0.053593493567255,0,0.0085203699032869,0.042503206736668,0.092681711188496,0.038172802901554,0,0,0,0.024194274205439,0,0.036738537379473,0,0,0.34005197690784,0.04887486533725054,1.075442714922129,0.7141875036466443
GSM4770180,0,0.032099889886559,0.11990972650805,0.17220185193703,0,0,0,0.017170301383754,0.098965477680895,0,0.0048100637810823,0.064090100815497,0.04852279951741,0.024121766453431,0,0,0,0.022960567129046,0.037785441078113,0,0,0,0.35736201382913,0.04436388243947772,1.0806635479948021,0.7283045604383749
GSM4770181,0.087852901814238,0,0.2229507217371,0.089570372569586,0,0.038369867494047,0,0.012617948245385,0.12387982822508,0,0.016623486466925,0.066685036767806,0.041361485031823,0.1173561595097,0.0005,0,0,0,0.01155201756437,0,0,0,0.1706604339629,0.1083240877919518,1.0362784578034885,0.6609041027375071
GSM4770182,0.065529757778772,0,0.1107576691902,0.24759396872242,0,0,0,0.03933320109979,0,0,0.052001061525123,0.037522469984459,0.037459986242107,0.051225925420288,0.0047535574882645,0,0,0,0,0,0.0062497373921787,0,0.3475726651564,0.04581188081870436,1.1033454913904508,0.7376988132198417
GSM4770183,0,0.082340286220298,0.021551347721672,0.16366351423431,0,0,0,0.042567089289713,0.059121466772351,0,0.017158606637796,0.031524174745957,0.13701616465711,0.084140183846974,0,0,0,0.036810954782032,0.0036452661412233,0,0,0,0.32046094495056,0.051597950153482904,1.074962170422967,0.7464177808447154
GSM4770184,0,0.037072110087728,0.016596064035146,0.1280246402566,0,0.02138578508374,0,0.055212390639943,0.011377502992888,0,0,0.067320281277992,0.035371028437964,0.093900353447396,0,0,0.0055933568731892,0.0079520046562267,0.084881184702475,0,0,0,0.43531329750871,0.020817634190109405,1.0942261647185185,0.7381045687241196
GSM4770185,0.005313467537843,0.074667492054991,0,0.11209819733609,0,0.041347453352145,0,0,0.039064578088359,0,0,0.076587918073643,0.029245382393435,0.077396329373892,0.0031072450085668,0,0,0,0.075845092972065,0,0,0,0.46532684380897,0.014142708885646223,1.1067686694268666,0.6951613984865366
GSM4770186,0.033722382410185,0.014344839960947,0,0.1862836940288,0,0,0,0.085182090826195,0.064674636562408,0,0.01275839883695,0.047209081361172,0.075952655165681,0.052317050415851,0,0,0,0.067416536304756,0.037616885833514,0,0,0,0.32252174829354,0.05012684158111932,1.08868716858891,0.7604049290174586
GSM4770187,0.02642316813011,0.043806154429214,0.02703026283391,0.028002243470721,0,0.018918283012728,0,0.014765535769024,0.034299517291252,0.01148219400749,0,0,0,0.077119596900476,0,0,0,0.076723621199286,0.076240560843124,0,0,0,0.56518886211267,-0.0239,1.0886383061059772,0.6985426282568841
GSM4770188,0,0.048091233560911,0.059607354612127,0.15988400070986,0,0.015379062022717,0,0.054545209873084,0.058858026395539,0,0,0.074386626820672,0.065518119815441,0.12702040916263,0.030346619228272,0,0,0,0.052303540379705,0,0,0,0.25405979741904,0.07609176943272465,1.0630315637601955,0.7164038201980987
GSM4770189,0,0.041104256769735,0.057206424370645,0.1907904416,0,0,0,0,0.072698767805349,0,0,0.074442832278684,0.087865694486217,0.052831264142253,0,0,0,0.012635284513119,0.0015592382010758,0,0,0,0.40886579583292,0.029059904325485744,1.1069643989929348,0.7330156852621115
GSM4770190,0.028147075092119,0.041985235970777,0,0.16456773019791,0,0,0,0,0.0046871206271137,0,0,0.037961598295069,0.014359870097167,0.12040418276425,0,0,0,0,0.09978848987515,0,0,0,0.48809869708044,0.009421731696558806,1.1054310701730714,0.6816978797279429
GSM4770191,0.028914173015369,0.035420040131822,0.058953964481855,0.29291089816937,0,0,0,0.11254286276046,0.004657074271242,0,0.022690252733154,0.036642056780632,0.045622032329775,0.041364722577055,0,0,0,0.053851894419371,0,0.064411388999303,0,0,0.2020186393306,0.09255930975155559,1.0767189931470165,0.7426071985384574
GSM4770192,0.0078605361012213,0,0.22458331441194,0.17013511762882,0,0,0,0.092369255375298,0.037449441529447,0,0.0050353689441478,0.085478465894219,0.056702643150643,0.068456515937812,0,0,0,0.012680437057035,0,0,0,0,0.23924890396942,0.08287167513964222,1.0579258715675688,0.6995444424193463
GSM4770193,0.064870751540532,0,0.043642456272452,0.19545765336368,0,0,0,0.087548664295135,0.010172849097306,0,0,0.083151452105437,0.015748147039633,0.091361322082857,0,0,0,0.025540745672491,0.035948044395242,0,0,0,0.34655791413523,0.04938908142230635,1.097918842883806,0.6863294980531274
GSM4770194,0,0.065612106951924,0.017210994165035,0.18613708769346,0,0,0,0,0.042855335525015,0,0,0.075995708516422,0.081002325628994,0.041412783727323,0,0,0,0.018672524339386,0.013105646022565,0,0,0,0.45799548742988,0.014032841583881354,1.1227821982011523,0.7183405691970596
GSM4770195,0.0024174670143533,0.030415888230753,0.12314991572833,0.22802453512179,0.0081051886315856,0,0,0.022886447796667,0.0067437087865102,0,0,0.089477357520197,0.089644866482933,0.060710845008452,0,0,0,0.0037554675103293,0.0482771904105,0,0,0,0.2863911217576,0.06091417857486387,1.0768280547293885,0.7500102343702006
GSM4770196,0,0.060853764136183,0.075019297204671,0.11422743427076,0,0,0,0,0.1035222805628,0,0,0.052919883679876,0.080038862412733,0.062572985334523,0,0,0,0.022058634943371,0.0012647715414018,0,0,0,0.42752208591369,0.0274157406328079,1.079652880337985,0.6896161285430628
GSM4770197,0.010870762142582,0.014337373252456,0.016848469542391,0.34196766718298,0,0,0,0.088330014268575,0.059516870266038,0,0,0.155247021551,0.13302787961035,0.026105984236097,0.001,0,0,0.0090904607655534,0,0.10298573816576,0,0,0.040706549891534,0.1903891627194537,1.0600275501627214,0.8248124894706202
GSM4770198,0.032147656450992,0,0.052554513035367,0.18716258934821,0,0.022072808410083,0,0.056615700682007,0.11562769656816,0,0,0.10052768310094,0.077372759077101,0.055950079872113,0,0,0,0.045857817474811,0,0.063263007909274,0,0,0.19084768807094,0.095392963590874,1.074681217398222,0.7462013731420065
GSM4770199,0.053777417722991,0,0.022108348393966,0.22237421646791,0,0.0080308047566934,0,0.061781957090989,0.059938638285191,0,0,0.1073584947043,0.056034419157577,0.077206516357656,0,0,0,0.019759040135731,0.034533331130848,0,0,0,0.27709681579615,0.06583643125562426,1.102562577418688,0.7383036883404503
GSM4770200,0.0080729472611362,0,0.065131071270842,0.18064751875324,0,0.014818726790438,0,0.077636578572971,0.090155253937549,0,0,0.098619791075627,0.050221992359277,0.049685720062555,0,0,0,0.033868753700935,0,0,0,0,0.33114164621544,0.05347479064964551,1.1100881399721176,0.6968502291782075
GSM4770201,0.0024224719166008,0.0039029019825996,0.14210733684049,0.20918555740112,0,0,0,0.053140198692766,0.072982636721196,0,0,0.074750683400187,0.055137912062483,0.054430173148441,0,0,0,0.024888296389592,0.0060556973228996,0,0,0,0.30099613412163,0.06162908803559764,1.0802675452744375,0.6943682400026351
GSM4770202,0.030956490049888,0,0.071923339526927,0.32569949369201,0,0,0,0.076672042204343,0.080697899975431,0,0,0.077229373265379,0.044013968578673,0.048197168612138,0,0,0,0.020562751872738,0.056061860114025,0,0,0,0.16798561210845,0.10296254417983979,1.0826380561763531,0.7577922879801399
GSM4770203,0.012298749835921,0.044006060993019,0.10344102781476,0.26761126638711,0,0,0,0,0.046609046377417,0,0.021672982252054,0.051221425249013,0.087370965849783,0.091693057672935,0,0,0,0.030779592015387,0.0029552574329197,0,0,0,0.24034056811967,0.07515320591266468,1.0726927581466847,0.7870298386080831
GSM4770204,0,0.015567144918565,0.16233011505334,0.17355964269136,0,0,0,0.034800743472194,0.089480845178127,0,0,0.097861899692878,0.083209925709636,0.052775664105141,0,0,0,0.016612785248608,0.0070253973087381,0,0,0,0.26677583662141,0.07268508223411796,1.0697517336576556,0.711852545268397
GSM4770205,0.053952790962173,0,0.12000590649346,0.17315783323621,0,0,0,0.042381975383073,0.061638149951445,0,0.010221489915489,0.065205340782582,0.015191216831576,0.07367561882976,0,0.001151121652684,0,0.011031486005812,0.042358628342348,0,0,0,0.33002844161339,0.05142798619723967,1.0762638208717754,0.7166047839825902
GSM4770206,0,0.1321248449781,0.14820944216541,0.25107891568901,0,0,0,0.090477041925534,0.016385903835348,0,0,0.084990677808985,0.035509973632779,0.029576757266327,0,0,0,0.0069689494664868,0.01603995091529,0,0.0038525995373298,0,0.18478494277939,0.10064318845170793,1.0666193972284868,0.7014597193280121
GSM4770207,0,0.053486509107728,0.03704237356686,0.081056882831039,0,0,0,0.050245345922353,0,0,0.02422982054,0,0.011847258175417,0.11349968758455,0,0.0061888663267844,0,0.083493919636903,0.084448327475537,0,0,0,0.45446100883283,0.01145625803226683,1.0758721138677554,0.7478546781604333
GSM4770208,0.044981412450553,0.0020698969246857,0.12187444303822,0.21123923836879,0,0,0,0.040496434821019,0.092139727353319,0,0,0.061621426669735,0.010263361180528,0.044886482495033,0,0.0004,0,0.024932283139584,0.0007,0,0,0,0.34443411929627,0.05168078084257034,1.0947537958864915,0.6680628057323362
GSM4770209,0.033874668583662,0.036633370373129,0,0.15387010983139,0,0,0,0.045940991482296,0.023291760414857,0,0.016454200550081,0.026644664873831,0.033604618112435,0.11860724855088,0.022047702410849,0,0,0,0.058677284223427,0,0,0,0.43035338059316,0.026220754012721642,1.090307708296697,0.6962513490541433
GSM4770210,0.039497571577296,0,0.17980849874283,0.059820414468741,0,0.059304530437375,0,0.086439579692763,0.04491419867749,0,0.027506996475507,0.083350871196366,0.044799721611353,0.10807104200279,0,0,0,0.013483750630981,0,0,0.0079272972901063,0,0.2450755271964,0.08109420136390212,1.0536630114950243,0.6992450747196925
GSM4770211,0,0.23621837771731,0,0.13932710226855,0.03195035258106,0.016181779995095,0,0.063468288741055,0,0,0,0.19254221500891,0.016540280408933,0.11161110284419,0.046698031406849,0,0,0,0.088991242945775,0,0,0,0.05647122608227,0.1714709532643183,1.0463060335461758,0.7852822658663008
GSM4770212,0.050193485188,0.0029944755757889,0.042473535723868,0.18716557976929,0,0,0,0.053588696605235,0.035594741995612,0,0,0.058219542749794,0.081957753368978,0.066412813246481,0.0036539579113287,0,0,0,0,0.13626807850933,0,0,0.28147733935629,0.06735088605841526,1.083977945185822,0.7045407448826246
GSM4770213,0,0.060868138580992,0,0.08973778497313,0,0.05867650917002,0,0.039007202570489,0.071894709099092,0,0,0.071635835959989,0.070354526878665,0.065753548466882,0.0003,0,0,0.022315034094613,0.036231414873866,0,0,0,0.41322247978587,0.02863065747877038,1.094842441313522,0.7242019733879858
GSM4770214,0,0.043103759159115,0.036159990580958,0.16506399286089,0,0,0,0,0.054697255833957,0,0,0.074523745337506,0.073096797933284,0.046788638591312,0,0,0,0.034157705050825,0.015948277978789,0,0,0,0.45645983667337,0.014491776909472528,1.1102821364533553,0.7180362699040574
GSM4770215,0,0.057174990268058,0.0236775072664,0.18086454241512,0,0,0,0.044991941569453,0.044058793746179,0,0.0066580902207808,0.051905321351181,0.059149430497566,0.10827070055719,0.013771287426825,0,0,0,0.039356766428587,0,0,0,0.37012062825265,0.04034473045485939,1.0879163274062111,0.7419943259535786
GSM4770216,0.018200893242459,0.0008,0,0.135907173998,0,0.034120253024985,0,0.036213701309743,0.020125174286228,0,0,0.061186882182368,0.062846548877459,0.067006331849909,0,0,0,0.01561962255609,0.056710232118516,0,0,0,0.49127970467076,0.0023024082040684194,1.1140443015752963,0.7134597259960926
GSM4770217,0,0.14449960278198,0.13415931955303,0.13947353943664,0,0,0,0.096073922317635,0.013967493191785,0,0,0.047665135319019,0.039718587413595,0.004904285304116,0,0.021862392338335,0,0,0,0.082368579054973,0,0,0.27530714328888,0.06472010392996495,1.0621331266127219,0.7502074290384275
GSM4770218,0,0.072012759250048,0.13566009158114,0.10260358130404,0,0,0,0.050530342377728,0,0,0.012031647523442,0.039603681072807,0.05529522086895,0.050842355188917,0,0,0,0.035771830520421,0.031349019523675,0,0,0,0.41429947078883,0.03251983330706381,1.0558238293910043,0.6814096444348956
GSM4770219,0.010052926454716,0.0015263072773941,0.07484282113992,0.19060703533742,0.020304368977419,0,0,0,0.02839300426675,0,0.01701726381019,0.090103834719558,0.073944979987466,0.065901737049548,0,0,0,0.033751423712004,0.0026526029203325,0,0,0,0.39090169434728,0.037504354897117356,1.1105370134097043,0.7027427607037258
GSM4770220,0,0.077640397920281,0.032229769266831,0.21329491989921,0,0.0024251993435119,0,0.023969158092948,0.063216247846357,0,0,0.10064530727862,0.090010413228859,0.032611060303572,0,0,0,0.039756866892331,0.12816822307086,0,0,0,0.19603243685661,0.09384582430115201,1.0635972399012807,0.7464177808447156
GSM4770221,0.026091875568274,0,0.058858738587019,0.19533165397783,0,0,0,0,0.056724408875592,0,0.028632090563285,0.057862724125165,0.11204658259949,0.049853556331415,0,0,0,0.068939653545153,0,0.011400359288381,0,0,0.33425835653839,0.04912619686729155,1.0882277724265987,0.7309531037030288
GSM4770222,0,0.042912304310199,0.023105761933543,0.12715122764101,0,0.026565156911154,0,0.045766655497703,0.066387371993732,0,0,0.073965520155225,0.047519911911127,0.090631585298351,0,0,0,0.026420018612753,0.064130498379701,0,0,0,0.3654439873555,0.04366967809688334,1.082953640432143,0.713659357441232
GSM4770223,0,0.024278905717118,0.091092736169212,0.26336387058132,0,0,0,0,0.042836073115802,0,0.014420518180269,0.049892729952728,0.098290324892628,0.042739952564615,0,0,0,0.025912775565735,0,0,0,0,0.34717211326057,0.04871875546666024,1.0964173898629253,0.6919929716238419
GSM4770224,0,0.051161877726378,0.043333194776886,0.13631454705808,0,0,0,0.013992218090722,0.038766754121093,0,0,0.054966532846153,0.055923636356611,0.024034323081807,0,0,0,0.044113159082525,0.0068044314432511,0,0,0,0.53058932541649,-0.0053,1.110757865983358,0.6750236530410242
GSM4770225,0.0054459386623262,0.049013885365558,0.079927112548058,0.14302034247439,0,0.06135575210241,0,0.041919475227562,0.070525719549292,0,0,0.090239157932714,0.11362320833497,0.026007863119497,0,0,0,0.038972498144734,0.042421012531412,0,0,0,0.23752803400708,0.08068222065179152,1.0638646817282602,0.7318866969664917
GSM4770226,0,0.033571007568906,0.16823005493435,0.23991154812654,0,0,0,0.0062548053972894,0.035782743255957,0,0.01324523366709,0.066217768319329,0.079372466829076,0.041614453561892,0,0.0084206186654081,0,0,0.029702517767133,0,0,0,0.27767678190703,0.06929664568605888,1.0688822770085227,0.7127587708205838
GSM4770227,0.036519744516885,0.069336575037176,0,0.23686090611027,0,0,0,0.045166976030772,0.027159337789258,0,0.030415951977096,0.015440513964833,0,0.079169852600536,0,0,0,0.021273312038136,0.090662311436789,0,0,0,0.34799451849825,0.053913637479919806,1.0913435081765726,0.644521317762463
GSM4770228,0,0.015387071189676,0.07122097701416,0.19996737847308,0,0.0015398095083991,0,0,0.054810058246112,0,0,0.080274726853867,0.074192601935762,0.050160733413288,0,0,0,0.0040270645375452,0,0,0,0,0.44841957882811,0.02204741213994318,1.1226047539551323,0.6888303955493842
